File,Function,LOC,SLOC-P,SLOC-L,MVG,BLOC,C&SLOC,CLOC,CWORD
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,Splash::updateModY(int y),7,7,5,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,Splash::clear(SplashColorPtr color),123,121,82,25,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,Splash::stroke(SplashPath *path),32,31,22,8,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,Splash::strokeNarrow(SplashXPath *xPath),102,94,65,13,5,0,3,12,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,Splash::strokeWide(SplashXPath *xPath),165,140,110,28,11,2,14,116,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,Splash::makeDashedPath(SplashXPath *xPath),110,101,86,12,8,0,1,4,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,"Splash::fill(SplashPath *path, GBool eo)",6,6,5,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,"Splash::fillWithPattern(SplashPath *path, GBool eo, SplashPattern *pattern, SplashCoord alpha)",52,41,31,11,6,0,5,22,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,"Splash::xorFill(SplashPath *path, GBool eo)",53,42,31,11,6,0,5,22,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,"Splash::drawPixel(int x, int y, SplashColorPtr color, SplashCoord alpha, GBool noClip)",124,122,89,19,1,0,1,11,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,"Splash::drawPixel(int x, int y, SplashPattern *pattern, SplashCoord alpha, GBool noClip)",127,125,92,19,1,0,1,11,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,"Splash::drawSpan(int x0, int x1, int y, SplashPattern *pattern, SplashCoord alpha, GBool noClip)",630,618,447,143,12,1,0,3,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,"Splash::xorSpan(int x0, int x1, int y, SplashPattern *pattern, GBool noClip)",145,138,98,33,7,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,"Splash::fillChar(SplashCoord x, SplashCoord y, int c, SplashFont *font)",21,20,16,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,"Splash::fillGlyph(SplashCoord x, SplashCoord y, SplashGlyphBitmap *glyph)",336,324,228,63,8,0,4,36,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,"Splash::fillImageMask(SplashImageMaskSource src, void *srcData, int w, int h, SplashCoord *mat)",254,192,148,25,26,0,36,175,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,"Splash::drawImage(SplashImageSource src, void *srcData, SplashColorMode srcMode, int w, int h, SplashCoord *mat)",577,458,328,79,53,8,66,307,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,Splash::dumpPath(SplashPath *path),12,11,4,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\Splash.cc,Splash::dumpXPath(SplashXPath *path),15,14,4,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashBitmap.cc,"SplashBitmap::SplashBitmap(int widthA, int heightA, int rowPad, SplashColorMode modeA, GBool topDown)",38,38,23,8,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashBitmap.cc,SplashBitmap::~SplashBitmap(),6,6,5,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashBitmap.cc,SplashBitmap::writePNMFile(char *fileName),120,108,81,26,11,0,1,4,
F:\benchmark\pdftohtml-0.40a\splash\SplashBitmap.cc,"SplashBitmap::getPixel(int x, int y, SplashColorPtr pixel)",49,48,33,8,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashClip.cc,"SplashClip::SplashClip(SplashCoord x0, SplashCoord y0, SplashCoord x1, SplashCoord y1)",19,19,17,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashClip.cc,SplashClip::SplashClip(SplashClip *clip),18,17,15,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashClip.cc,SplashClip::~SplashClip(),10,9,8,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashClip.cc,SplashClip::grow(int nPaths),13,13,9,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashClip.cc,"SplashClip::resetToRect(SplashCoord x0, SplashCoord y0, SplashCoord x1, SplashCoord y1)",29,27,24,3,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashClip.cc,"SplashClip::clipToRect(SplashCoord x0, SplashCoord y0, SplashCoord x1, SplashCoord y1)",30,29,23,7,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashClip.cc,"SplashClip::clipToPath(SplashPath *path, SplashCoord flatness, GBool eo)",51,44,18,2,5,0,2,9,
F:\benchmark\pdftohtml-0.40a\splash\SplashClip.cc,"SplashClip::test(int x, int y)",16,11,8,6,3,0,2,6,
F:\benchmark\pdftohtml-0.40a\splash\SplashClip.cc,"SplashClip::testRect(int rectXMin, int rectYMin, int rectXMax, int rectYMax)",11,11,6,5,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashClip.cc,"SplashClip::testSpan(int spanXMin, int spanXMax, int spanY)",17,16,10,8,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFont.cc,"SplashFont::SplashFont(SplashFontFile *fontFileA, SplashCoord *matA, GBool aaA)",13,11,11,0,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFont.cc,SplashFont::initCache(),30,25,21,3,2,0,3,24,
F:\benchmark\pdftohtml-0.40a\splash\SplashFont.cc,SplashFont::~SplashFont(),8,8,6,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFont.cc,"SplashFont::getGlyph(int c, int xFrac, int yFrac, SplashGlyphBitmap *bitmap)",80,68,52,15,5,1,7,38,
F:\benchmark\pdftohtml-0.40a\splash\SplashFontEngine.cc,"SplashFontEngine::SplashFontEngine( #if HAVE_T1LIB_H GBool enableT1lib, #endif #if HAVE_FREETYPE_FREETYPE_H || HAVE_FREETYPE_H GBool enableFreeType, #endif GBool aa)",21,19,12,3,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFontEngine.cc,SplashFontEngine::~SplashFontEngine(),19,17,9,4,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFontEngine.cc,SplashFontEngine::getFontFile(SplashFontFileID *id),13,12,9,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFontEngine.cc,"SplashFontEngine::loadType1Font(SplashFontFileID *idA, char *fileName, GBool deleteFile, char **enc)",26,19,10,4,3,0,4,39,
F:\benchmark\pdftohtml-0.40a\splash\SplashFontEngine.cc,"SplashFontEngine::loadType1CFont(SplashFontFileID *idA, char *fileName, GBool deleteFile, char **enc)",26,19,10,4,3,0,4,39,
F:\benchmark\pdftohtml-0.40a\splash\SplashFontEngine.cc,"SplashFontEngine::loadCIDFont(SplashFontFileID *idA, char *fileName, GBool deleteFile)",21,14,8,3,3,0,4,39,
F:\benchmark\pdftohtml-0.40a\splash\SplashFontEngine.cc,"SplashFontEngine::loadTrueTypeFont(SplashFontFileID *idA, char *fileName, GBool deleteFile, Gushort *codeToGID, int codeToGIDLen)",26,18,10,4,4,0,4,39,
F:\benchmark\pdftohtml-0.40a\splash\SplashFontEngine.cc,"SplashFontEngine::getFont(SplashFontFile *fontFile, SplashCoord *mat)",27,26,20,9,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFontFile.cc,"SplashFontFile::SplashFontFile(SplashFontFileID *idA, char *fileNameA, GBool deleteFileA)",5,5,5,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFontFile.cc,SplashFontFile::~SplashFontFile(),6,6,5,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFontFile.cc,SplashFontFile::incRefCnt(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFontFile.cc,SplashFontFile::decRefCnt(),4,4,3,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFontFileID.cc,SplashFontFileID::SplashFontFileID(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFontFileID.cc,SplashFontFileID::~SplashFontFileID(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFont.cc,"SplashFTFont::SplashFTFont(SplashFTFontFile *fontFileA, SplashCoord *matA)",90,81,60,10,4,0,5,41,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFont.cc,SplashFTFont::~SplashFTFont(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFont.cc,"SplashFTFont::getGlyph(int c, int xFrac, int yFrac, SplashGlyphBitmap *bitmap)",2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFont.cc,"SplashFTFont::makeGlyph(int c, int xFrac, int yFrac, SplashGlyphBitmap *bitmap)",64,53,40,10,6,0,5,53,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFont.cc,SplashFTFont::getGlyphPath(int c),38,37,27,7,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFont.cc,"glyphPathMoveTo(FT_Vector *pt, void *path)",9,8,7,2,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFont.cc,"glyphPathLineTo(FT_Vector *pt, void *path)",6,5,5,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFont.cc,"glyphPathConicTo(FT_Vector *ctrl, FT_Vector *pt, void *path)",36,17,16,3,4,0,15,81,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFont.cc,"glyphPathCubicTo(FT_Vector *ctrl1, FT_Vector *ctrl2, FT_Vector *pt, void *path)",8,7,5,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFontEngine.cc,"fileWrite(void *stream, char *data, int len)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFontEngine.cc,"SplashFTFontEngine::SplashFTFontEngine(GBool aaA, FT_Library libA)",10,7,6,0,2,0,1,13,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFontEngine.cc,SplashFTFontEngine::init(GBool aaA),7,6,5,3,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFontEngine.cc,SplashFTFontEngine::~SplashFTFontEngine(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFontEngine.cc,"SplashFTFontEngine::loadType1Font(SplashFontFileID *idA, char *fileName, GBool deleteFile, char **enc)",2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFontEngine.cc,"SplashFTFontEngine::loadType1CFont(SplashFontFileID *idA, char *fileName, GBool deleteFile, char **enc)",2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFontEngine.cc,"SplashFTFontEngine::loadCIDFont(SplashFontFileID *idA, char *fileName, GBool deleteFile)",23,21,18,3,1,0,1,5,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFontEngine.cc,"SplashFTFontEngine::loadTrueTypeFont(SplashFontFileID *idA, char *fileName, GBool deleteFile, Gushort *codeToGID, int codeToGIDLen)",29,28,22,7,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFontFile.cc,"SplashFTFontFile::loadType1Font(SplashFTFontEngine *engineA, SplashFontFileID *idA, char *fileNameA, GBool deleteFileA, char **encA)",19,17,13,5,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFontFile.cc,"SplashFTFontFile::loadCIDFont(SplashFTFontEngine *engineA, SplashFontFileID *idA, char *fileNameA, GBool deleteFileA, Gushort *codeToGIDA, int codeToGIDLenA)",9,7,5,3,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFontFile.cc,"SplashFTFontFile::loadTrueTypeFont(SplashFTFontEngine *engineA, SplashFontFileID *idA, char *fileNameA, GBool deleteFileA, Gushort *codeToGIDA, int codeToGIDLenA)",9,7,5,3,2,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFontFile.cc,"SplashFTFontFile::SplashFTFontFile(SplashFTFontEngine *engineA, SplashFontFileID *idA, char *fileNameA, GBool deleteFileA, FT_Face faceA, Gushort *codeToGIDA, int codeToGIDLenA)",5,5,5,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFontFile.cc,SplashFTFontFile::~SplashFTFontFile(),7,7,5,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashFTFontFile.cc,SplashFTFontFile::makeFont(SplashCoord *mat),6,5,5,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPath.cc,SplashPath::SplashPath(),5,5,5,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPath.cc,SplashPath::SplashPath(SplashPath *path),8,8,8,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPath.cc,SplashPath::~SplashPath(),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPath.cc,SplashPath::grow(int nPts),11,11,8,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPath.cc,SplashPath::append(SplashPath *path),10,9,8,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPath.cc,"SplashPath::moveTo(SplashCoord x, SplashCoord y)",10,10,9,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPath.cc,"SplashPath::lineTo(SplashCoord x, SplashCoord y)",11,11,10,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPath.cc,"SplashPath::curveTo(SplashCoord x1, SplashCoord y1, SplashCoord x2, SplashCoord y2, SplashCoord x3, SplashCoord y3)",19,19,18,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPath.cc,"SplashPath::arcCWTo(SplashCoord x1, SplashCoord y1, SplashCoord xc, SplashCoord yc)",15,15,14,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPath.cc,SplashPath::close(),13,13,9,4,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPath.cc,"SplashPath::offset(SplashCoord dx, SplashCoord dy)",7,6,5,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPath.cc,"SplashPath::getCurPt(SplashCoord *x, SplashCoord *y)",7,7,6,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPattern.cc,SplashPattern::SplashPattern(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPattern.cc,SplashPattern::~SplashPattern(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPattern.cc,SplashSolidColor::SplashSolidColor(SplashColorPtr colorA),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPattern.cc,SplashSolidColor::~SplashSolidColor(),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPattern.cc,"SplashSolidColor::getColor(int x, int y, SplashColorPtr c)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPattern.cc,"SplashHalftone::SplashHalftone(SplashColorPtr color0A, SplashColorPtr color1A, SplashScreen *screenA, SplashCoord valueA)",5,5,5,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPattern.cc,SplashHalftone::copy(),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPattern.cc,SplashHalftone::~SplashHalftone(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPattern.cc,"SplashHalftone::getColor(int x, int y, SplashColorPtr c)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashPattern.cc,SplashHalftone::isStatic(),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashScreen.cc,SplashScreen::SplashScreen(int sizeA),79,71,54,16,5,1,3,15,
F:\benchmark\pdftohtml-0.40a\splash\SplashScreen.cc,SplashScreen::SplashScreen(SplashScreen *screen),9,8,8,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashScreen.cc,SplashScreen::~SplashScreen(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashScreen.cc,"SplashScreen::test(int x, int y, SplashCoord value)",16,15,11,7,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashScreen.cc,SplashScreen::isStatic(SplashCoord value),2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashState.cc,"SplashState::SplashState(int width, int height)",20,19,19,0,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashState.cc,SplashState::SplashState(SplashState *state),23,23,22,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashState.cc,SplashState::~SplashState(),6,6,6,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashState.cc,SplashState::setStrokePattern(SplashPattern *strokePatternA),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashState.cc,SplashState::setFillPattern(SplashPattern *fillPatternA),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashState.cc,SplashState::setScreen(SplashScreen *screenA),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashState.cc,"SplashState::setLineDash(SplashCoord *lineDashA, int lineDashLengthA, SplashCoord lineDashPhaseA)",10,10,9,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashT1Font.cc,"SplashT1Font::SplashT1Font(SplashT1FontFile *fontFileA, SplashCoord *matA)",99,83,70,13,4,0,12,86,
F:\benchmark\pdftohtml-0.40a\splash\SplashT1Font.cc,SplashT1Font::~SplashT1Font(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashT1Font.cc,"SplashT1Font::getGlyph(int c, int xFrac, int yFrac, SplashGlyphBitmap *bitmap)",2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashT1Font.cc,"SplashT1Font::makeGlyph(int c, int xFrac, int yFrac, SplashGlyphBitmap *bitmap)",31,28,24,6,3,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashT1Font.cc,SplashT1Font::getGlyphPath(int c),50,49,39,10,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashT1FontEngine.cc,"fileWrite(void *stream, char *data, int len)",2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashT1FontEngine.cc,SplashT1FontEngine::SplashT1FontEngine(GBool aaA),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashT1FontEngine.cc,SplashT1FontEngine::init(GBool aaA),24,20,15,5,2,0,2,14,
F:\benchmark\pdftohtml-0.40a\splash\SplashT1FontEngine.cc,SplashT1FontEngine::~SplashT1FontEngine(),5,4,3,1,0,0,1,7,
F:\benchmark\pdftohtml-0.40a\splash\SplashT1FontEngine.cc,"SplashT1FontEngine::loadType1Font(SplashFontFileID *idA, char *fileName, GBool deleteFile, char **enc)",2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashT1FontEngine.cc,"SplashT1FontEngine::loadType1CFont(SplashFontFileID *idA, char *fileName, GBool deleteFile, char **enc)",28,27,22,7,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashT1FontFile.cc,"SplashT1FontFile::loadType1Font(SplashT1FontEngine *engineA, SplashFontFileID *idA, char *fileNameA, GBool deleteFileA, char **encA)",38,33,27,7,3,0,2,6,
F:\benchmark\pdftohtml-0.40a\splash\SplashT1FontFile.cc,"SplashT1FontFile::SplashT1FontFile(SplashT1FontEngine *engineA, SplashFontFileID *idA, char *fileNameA, GBool deleteFileA, int t1libIDA, char **encA, char *encStrA)",5,5,5,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashT1FontFile.cc,SplashT1FontFile::~SplashT1FontFile(),4,4,4,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashT1FontFile.cc,SplashT1FontFile::makeFont(SplashCoord *mat),6,5,5,1,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPath.cc,SplashXPath::SplashXPath(),3,3,3,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPath.cc,"SplashXPath::SplashXPath(SplashPath *path, SplashCoord flatness, GBool closeSubpaths)",133,120,66,10,8,2,5,23,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPath.cc,SplashXPath::SplashXPath(SplashXPath *xPath),5,5,5,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPath.cc,SplashXPath::~SplashXPath(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPath.cc,SplashXPath::grow(int nSegs),10,10,7,3,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPath.cc,"SplashXPath::addCurve(SplashCoord x0, SplashCoord y0, SplashCoord x1, SplashCoord y1, SplashCoord x2, SplashCoord y2, SplashCoord x3, SplashCoord y3, SplashCoord flatness, GBool first, GBool last, GBool end0, GBool end1)",77,60,54,2,7,0,10,65,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPath.cc,"SplashXPath::addArc(SplashCoord x0, SplashCoord y0, SplashCoord x1, SplashCoord y1, SplashCoord xc, SplashCoord yc, SplashCoord r, int quad, SplashCoord flatness, GBool first, GBool last, GBool end0, GBool end1)",60,44,37,3,8,0,8,42,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPath.cc,"SplashXPath::addSegment(SplashCoord x0, SplashCoord y0, SplashCoord x1, SplashCoord y1, GBool first, GBool last, GBool end0, GBool end1)",36,36,29,7,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPath.cc,"cmpXPathSegs(const void *arg0, const void *arg1)",26,25,21,7,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPath.cc,SplashXPath::sort(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPathScanner.cc,"cmpIntersect(const void *p0, const void *p1)",2,2,2,1,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPathScanner.cc,"SplashXPathScanner::SplashXPathScanner(SplashXPath *xPathA, GBool eoA)",60,56,47,9,3,0,1,3,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPathScanner.cc,SplashXPathScanner::~SplashXPathScanner(),2,2,2,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPathScanner.cc,"SplashXPathScanner::getSpanBounds(int y, int *spanXMin, int *spanXMax)",11,11,9,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPathScanner.cc,"SplashXPathScanner::test(int x, int y)",14,13,10,5,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPathScanner.cc,"SplashXPathScanner::testSpan(int x0, int x1, int y)",30,25,18,9,4,0,1,8,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPathScanner.cc,"SplashXPathScanner::getNextSpan(int y, int *x0, int *x1)",25,24,18,6,1,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashXPathScanner.cc,SplashXPathScanner::computeIntersections(int y),97,82,64,14,7,0,8,53,
F:\benchmark\pdftohtml-0.40a\splash\SplashMath.h,splashAbs(SplashCoord x),6,6,3,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashMath.h,splashFloor(SplashCoord x),6,6,3,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashMath.h,splashCeil(SplashCoord x),6,6,3,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashMath.h,splashRound(SplashCoord x),6,6,3,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashMath.h,splashSqrt(SplashCoord x),6,6,3,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashMath.h,"splashPow(SplashCoord x, SplashCoord y)",6,6,3,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashMath.h,"splashDist(SplashCoord x0, SplashCoord y0, SplashCoord x1, SplashCoord y1)",9,9,6,2,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashAMono8A(SplashColorPtr am8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashAMono8M(SplashColorPtr am8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashRGB8R(SplashColorPtr rgb8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashRGB8G(SplashColorPtr rgb8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashRGB8B(SplashColorPtr rgb8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashBGR8R(SplashColorPtr bgr8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashBGR8G(SplashColorPtr bgr8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashBGR8B(SplashColorPtr bgr8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashARGB8A(SplashColorPtr argb8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashARGB8R(SplashColorPtr argb8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashARGB8G(SplashColorPtr argb8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashARGB8B(SplashColorPtr argb8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashBGRA8A(SplashColorPtr bgra8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashBGRA8R(SplashColorPtr bgra8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashBGRA8G(SplashColorPtr bgra8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashBGRA8B(SplashColorPtr bgra8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashCMYK8C(SplashColorPtr cmyk8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashCMYK8M(SplashColorPtr cmyk8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashCMYK8Y(SplashColorPtr cmyk8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashCMYK8K(SplashColorPtr cmyk8),1,1,1,0,0,0,0,0,
F:\benchmark\pdftohtml-0.40a\splash\SplashTypes.h,splashACMYK8A(SplashColorPtr acmyk8),1,1,1,0,0,0,0,0,
